1060098966	20220825	202208	2022	2022.6438	JUD	PROSECUTOR						JUD			MEX	MEXICO	MEX								1	173	173	17	4	-5.0	2	1	2	-11.8067978533094	1	Israel	IS	IS		31.5	34.75	IS	4	Ayotzinapa, Guerrero, Mexico	MX	MX12	19931	17.55	-98.75	-1651900	1	Israel	IS	IS		31.5	34.75	IS	20220825070000	https://www.thejournal.ie/mexican-students-attorney-general-5848826-Aug2022/
1060098967	20220825	202208	2022	2022.6438	JUD	PROSECUTOR						JUD			MEX	MEXICO	MEX								1	173	173	17	4	-5.0	2	1	2	-11.8067978533094	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825070000	https://www.thejournal.ie/mexican-students-attorney-general-5848826-Aug2022/
1060098968	20220825	202208	2022	2022.6438	JUD	JUDGE						JUD			MYS	MALAYSIA	MYS								0	020	020	02	1	3.0	2	1	2	-1.49253731343284	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220825070000	http://dailyexpress.com.my/news/198203/get-najib-out-demand-supporters/
1060098969	20220825	202208	2022	2022.6438	JUD	HIGH COURT						JUD			MYS	MALAYSIA	MYS								1	1712	171	17	4	-9.2	1	1	1	-6.06796116504854	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20220825070000	http://dailyexpress.com.my/news/198217/unlawful-detention-khairuddin-awarded-rm300-000-in-damages/
1060098970	20220825	202208	2022	2022.6438	JUD	HIGH COURT						JUD			MYS	MALAYSIA	MYS								1	1712	171	17	4	-9.2	2	1	2	-6.06796116504854	1	United States	US	US		39.828175	-98.5795	US	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	United Kingdom	UK	UK		54	-4	UK	20220825070000	http://dailyexpress.com.my/news/198217/unlawful-detention-khairuddin-awarded-rm300-000-in-damages/
1060098971	20220825	202208	2022	2022.6438	JUD	HIGH COURT						JUD			PTY	POLITICIAN									1	1712	171	17	4	-9.2	1	1	1	-6.06796116504854	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20220825070000	http://dailyexpress.com.my/news/198217/unlawful-detention-khairuddin-awarded-rm300-000-in-damages/
1060098972	20220825	202208	2022	2022.6438	JUD	ATTORNEY						JUD			USA	ARIZONA	USA								0	010	010	01	1	0.0	18	1	10	-7.19063545150501	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220825070000	https://www.havasunews.com/news/alleged-human-trafficker-released-from-custody/article_30ea381c-2437-11ed-be5d-273964b5e68d.html
1060098973	20220825	202208	2022	2022.6438	JUD	JUDGE						JUD			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-6.66666666666666	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220825070000	https://www.arkansasonline.com/news/2022/aug/25/fayetteville-jury-hears-emotional-testimony/
1060098974	20220825	202208	2022	2022.6438	JUD	ADVOCATE						JUD			USA	UNITED STATES	USA								1	042	042	04	1	1.9	6	1	6	1.5748031496063	3	Ansonia, Ohio, United States	US	USOH	OH037	40.2145	-84.6369	1064333	3	Ansonia, Ohio, United States	US	USOH	OH037	40.2145	-84.6369	1064333	3	Ansonia, Ohio, United States	US	USOH	OH037	40.2145	-84.6369	1064333	20220825070000	https://www.dailyadvocate.com/2022/08/25/shared-harvest-food-distributions-return-to-darke-county/
1060098975	20220825	202208	2022	2022.6438	KOR	SOUTH KOREA	KOR																		1	120	120	12	3	-4.0	8	1	8	-0.76628352490421	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20220825070000	https://english.chosun.com/site/data/html_dir/2022/08/25/2022082501277.html
1060098976	20220825	202208	2022	2022.6438	KOR	SOUTH KOREA	KOR								MIL	MILITARY						MIL			1	150	150	15	4	-7.2	8	1	8	3.1413612565445	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20220825070000	https://english.chosun.com/site/data/html_dir/2022/08/25/2022082501311.html
1060098977	20220825	202208	2022	2022.6438	LAB	EMPLOYEE						LAB													0	040	040	04	1	1.0	6	1	6	0	1	Denmark	DA	DA		56	10	DA	0								1	Denmark	DA	DA		56	10	DA	20220825070000	https://www.marketscreener.com/quote/stock/SANIONA-AB-PUBL-55820157/news/Saniona-publishes-its-interim-report-for-the-second-quarter-of-2022-41502112/
1060098978	20220825	202208	2022	2022.6438	LAB	WORKER						LAB													0	070	070	07	2	7.0	3	1	3	3.62087326943557	4	Sabahan, Sabah, Malaysia	MY	MY16	24203	4.84625	118.095	10525002	0								4	Sabahan, Sabah, Malaysia	MY	MY16	24203	4.84625	118.095	10525002	20220825070000	http://dailyexpress.com.my/news/198204/growing-strong-from-humble-beginnings-/
1060098979	20220825	202208	2022	2022.6438	LEG	SENATOR						LEG													1	010	010	01	1	0.0	6	1	6	-3.17164179104478	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220825070000	https://mb.com.ph/2022/08/25/ps-dbm-breeding-ground-of-corruption-risa/
1060098980	20220825	202208	2022	2022.6438	LEG	REPRESENTATIVES						LEG													1	011	011	01	1	-0.1	6	1	6	0.23255813953488	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825070000	http://www.msn.com/en-us/news/politics/jared-kushner-said-trump-wouldn-t-have-been-president-if-he-acted-like-a-normal-person/ar-AA114Pqb
1060098981	20220825	202208	2022	2022.6438	LEG	SENATE						LEG													0	040	040	04	1	1.0	10	1	10	-3.94160583941606	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220825070000	http://legacy.senate.gov.ph/press_release/2022/0825_hontiveros3.asp
1060098982	20220825	202208	2022	2022.6438	LEG	REPRESENTATIVES						LEG													1	124	124	12	3	-4.0	6	1	6	0.23255813953488	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825070000	http://www.msn.com/en-us/news/politics/jared-kushner-said-trump-wouldn-t-have-been-president-if-he-acted-like-a-normal-person/ar-AA114Pqb
1060098983	20220825	202208	2022	2022.6438	LEG	SENATOR						LEG													1	172	172	17	4	-5.0	6	1	6	-3.94160583941606	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220825070000	http://legacy.senate.gov.ph/press_release/2022/0825_hontiveros3.asp
1060098984	20220825	202208	2022	2022.6438	LEG	CONGRESS						LEG													1	190	190	19	4	-10.0	20	1	10	-0.58139534883721	4	Himachal, Uttaranchal, India	IN	IN39	70282	30	80	-2102615	0								4	Himachal, Uttaranchal, India	IN	IN39	70282	30	80	-2102615	20220825070000	https://www.thecitizen.in/india/the-hills-are-alive-with-political-drama-334536
1060098985	20220825	202208	2022	2022.6438	LEG	REPRESENTATIVES						LEG			BRA	BRAZIL	BRA								0	040	040	04	1	1.0	2	1	2	-8.41487279843444	4	Anchieta, Santa Catarina, Brazil	BR	BR26	10740	-26.55	-53.2833	-624782	4	Anchieta, Santa Catarina, Brazil	BR	BR26	10740	-26.55	-53.2833	-624782	4	Anchieta, Santa Catarina, Brazil	BR	BR26	10740	-26.55	-53.2833	-624782	20220825070000	https://unicornriot.ninja/2022/brazil-nearly-7500-fall-victim-to-femicides-and-police-killings/
1060098986	20220825	202208	2022	2022.6438	LEG	SENATOR						LEG			GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	3	1	3	-3.75536480686695	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220825070000	https://www.nwaonline.com/news/2022/aug/25/opinion-rickey-booker-jr-when-people-hail-states/
1060098987	20220825	202208	2022	2022.6438	LEG	REPRESENTATIVES						LEG			GOV	STATE GOVERNOR						GOV			0	040	040	04	1	1.0	3	1	3	-8.41487279843444	4	Anchieta, Santa Catarina, Brazil	BR	BR26	10740	-26.55	-53.2833	-624782	4	Anchieta, Santa Catarina, Brazil	BR	BR26	10740	-26.55	-53.2833	-624782	4	Anchieta, Santa Catarina, Brazil	BR	BR26	10740	-26.55	-53.2833	-624782	20220825070000	https://unicornriot.ninja/2022/brazil-nearly-7500-fall-victim-to-femicides-and-police-killings/
1060098988	20220825	202208	2022	2022.6438	LEG	SENATOR						LEG			GOV	GOVERNMENT						GOV			1	161	161	16	4	-4.0	3	1	3	-3.75536480686695	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220825070000	https://www.nwaonline.com/news/2022/aug/25/opinion-rickey-booker-jr-when-people-hail-states/
1060098989	20220825	202208	2022	2022.6438	LEG	SENATOR						LEG			PHL	PHILIPPINE	PHL								1	010	010	01	1	0.0	2	1	2	-3.17164179104478	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220825070000	https://mb.com.ph/2022/08/25/ps-dbm-breeding-ground-of-corruption-risa/
1060098990	20220825	202208	2022	2022.6438	LEG	SENATOR						LEG			PHL	PHILIPPINE	PHL								1	172	172	17	4	-5.0	2	1	2	-3.94160583941606	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220825070000	http://legacy.senate.gov.ph/press_release/2022/0825_hontiveros3.asp
1060098991	20220825	202208	2022	2022.6438	LEG	SENATOR						LEG			PHLLEG	PHILIPPINE	PHL					LEG			1	051	051	05	1	3.4	2	1	2	2.40384615384616	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220825070000	https://mb.com.ph/2022/08/25/bong-go-backs-padillas-call-for-a-shift-to-federalism/
1060098992	20220825	202208	2022	2022.6438	LEG	SENATE						LEG			USA	UNITED STATES	USA								1	020	020	02	1	3.0	8	1	8	-1.22950819672131	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825070000	https://readthereporter.com/illinois-reader-has-no-words-for-state-of-american-politics/
1060098993	20220825	202208	2022	2022.6438	LEG	SENATOR						LEG			USA	TEXAS	USA								1	020	020	02	1	3.0	1	1	1	-3.75536480686695	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220825070000	https://www.nwaonline.com/news/2022/aug/25/opinion-rickey-booker-jr-when-people-hail-states/
1060098994	20220825	202208	2022	2022.6438	LEG	SENATOR						LEG			USA	TEXAS	USA								1	161	161	16	4	-4.0	1	1	1	-3.75536480686695	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	California, United States	US	USCA		36.17	-119.746	CA	20220825070000	https://www.nwaonline.com/news/2022/aug/25/opinion-rickey-booker-jr-when-people-hail-states/
1060098995	20220825	202208	2022	2022.6438	LVA	LATVIA	LVA								MIL	DESTROYER						MIL			1	042	042	04	1	1.9	2	1	2	1.6750418760469	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20220825070000	https://www.militarynews.com/norfolk-navy-flagship/news/quarterdeck/uss-arlington-uss-gunston-hall-completes-u-s---finland-interoperability-exercise-port-in/article_f4ea8500-23dd-11ed-8d31-c7735f349d6f.html
1060098996	20220825	202208	2022	2022.6438	LVA	LATVIA	LVA								MIL	MARINES						MIL			0	043	043	04	1	2.8	2	1	2	1.6750418760469	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	4	Gauja, Incukalna Novads, Latvia	LG	LG70	18784	57.1306	24.7086	-3208451	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	20220825070000	https://www.militarynews.com/norfolk-navy-flagship/news/quarterdeck/uss-arlington-uss-gunston-hall-completes-u-s---finland-interoperability-exercise-port-in/article_f4ea8500-23dd-11ed-8d31-c7735f349d6f.html
1060098997	20220825	202208	2022	2022.6438	LVA	RIGA	LVA								MIL	MARINES						MIL			0	043	043	04	1	2.8	4	1	4	1.6750418760469	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	20220825070000	https://www.militarynews.com/norfolk-navy-flagship/news/quarterdeck/uss-arlington-uss-gunston-hall-completes-u-s---finland-interoperability-exercise-port-in/article_f4ea8500-23dd-11ed-8d31-c7735f349d6f.html
1060098998	20220825	202208	2022	2022.6438	LVA	RIGA	LVA								MIL	MARINES						MIL			0	043	043	04	1	2.8	4	1	4	1.6750418760469	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	1	Finland	FI	FI		64	26	FI	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	20220825070000	https://www.militarynews.com/norfolk-navy-flagship/news/quarterdeck/uss-arlington-uss-gunston-hall-completes-u-s---finland-interoperability-exercise-port-in/article_f4ea8500-23dd-11ed-8d31-c7735f349d6f.html
1060098999	20220825	202208	2022	2022.6438	MDV	MALE	MDV																		1	173	173	17	4	-5.0	10	1	10	-6.02409638554217	0								0								0								20220825070000	https://www.roadsafety.co.za/2022-08/western-cape-crime-initiatives-proved-to-be-successful/
1060099000	20220825	202208	2022	2022.6438	MED	NEWSPAPER						MED													1	011	011	01	1	-0.1	10	1	10	-4.49438202247191	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220825070000	https://www.gazetteandherald.co.uk/news/20717946.river-devizes-fourth-polluted-county/
1060099001	20220825	202208	2022	2022.6438	MED	BLOG						MED													0	012	012	01	1	-0.4	6	1	6	5.49763033175355	3	Boyd Creek, Tennessee, United States	US	USTN	TN153	35.4628	-85.4511	1278111	0								3	Little Pigeon River, Tennessee, United States	US	USTN		35.9309	-83.5955	1306695	20220825070000	http://www.msn.com/en-us/travel/tripideas/fun-things-to-do-in-sevierville-tennessee/ar-AA114tZT
1060099002	20220825	202208	2022	2022.6438	MED	BLOG						MED													0	012	012	01	1	-0.4	4	1	4	5.49763033175355	3	Little Pigeon River, Tennessee, United States	US	USTN	TN155	35.9309	-83.5955	1306695	0								3	Little Pigeon River, Tennessee, United States	US	USTN		35.9309	-83.5955	1306695	20220825070000	http://www.msn.com/en-us/travel/tripideas/fun-things-to-do-in-sevierville-tennessee/ar-AA114tZT
1060099003	20220825	202208	2022	2022.6438	MED	BLOG						MED													0	012	012	01	1	-0.4	8	1	8	5.49763033175355	3	Sevierville, Tennessee, United States	US	USTN	TN155	35.8681	-83.5618	1307042	0								3	Sevierville, Tennessee, United States	US	USTN	TN155	35.8681	-83.5618	1307042	20220825070000	http://www.msn.com/en-us/travel/tripideas/fun-things-to-do-in-sevierville-tennessee/ar-AA114tZT
1060099004	20220825	202208	2022	2022.6438	MED	BLOG						MED													0	012	012	01	1	-0.4	2	1	2	5.49763033175355	3	Sevierville, Tennessee, United States	US	USTN	TN155	35.8681	-83.5618	1307042	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220825070000	http://www.msn.com/en-us/travel/tripideas/fun-things-to-do-in-sevierville-tennessee/ar-AA114tZT
1060099005	20220825	202208	2022	2022.6438	MED	WEBSITE						MED													0	042	042	04	1	1.9	5	1	5	4.50819672131147	4	Brentwood, Essex, United Kingdom	UK	UKE4	40110	51.6167	0.316667	-2590812	0								4	Brentwood, Essex, United Kingdom	UK	UKE4	40110	51.6167	0.316667	-2590812	20220825070000	https://www.brentwoodlive.co.uk/news/national/uk-today/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060099006	20220825	202208	2022	2022.6438	MED	WEBSITE						MED													0	042	042	04	1	1.9	5	1	5	4.47154471544715	4	Burnham, Somerset, United Kingdom	UK	UKM3	40129	51.2417	-2.99528	-2591330	0								4	Burnham, Somerset, United Kingdom	UK	UKM3	40129	51.2417	-2.99528	-2591330	20220825070000	https://www.maldonandburnhamstandard.co.uk/news/national/uk-today/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060099007	20220825	202208	2022	2022.6438	MED	WEBSITE						MED													0	042	042	04	1	1.9	5	1	5	4.89795918367347	5	Denbighshire, Denbighshire, United Kingdom	UK	UKX9	40179	53.0833	-3.33333	-2594224	0								5	Denbighshire, Denbighshire, United Kingdom	UK	UKX9	40179	53.0833	-3.33333	-2594224	20220825070000	https://www.denbighshirefreepress.co.uk/news/national/uk-today/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060099008	20220825	202208	2022	2022.6438	MED	WEBSITE						MED													0	042	042	04	1	1.9	5	1	5	4.50819672131147	4	Falmouth, Cornwall, United Kingdom	UK	UKC6	40101	50.1483	-5.07611	-2595899	0								4	Falmouth, Cornwall, United Kingdom	UK	UKC6	40101	50.1483	-5.07611	-2595899	20220825070000	https://www.falmouthpacket.co.uk/news/national/uk-today/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060099009	20220825	202208	2022	2022.6438	MED	WEBSITE						MED													0	042	042	04	1	1.9	5	1	5	4.50819672131147	4	Halstead, Essex, United Kingdom	UK	UKE4	40132	51.95	0.633333	-2598018	0								4	Halstead, Essex, United Kingdom	UK	UKE4	40132	51.95	0.633333	-2598018	20220825070000	https://www.halsteadgazette.co.uk/news/national/uk-today/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060099010	20220825	202208	2022	2022.6438	MED	MEDIA						MED													1	042	042	04	1	1.9	5	1	5	-0.35273368606702	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20220825070000	https://www.techtimes.com/articles/279600/20220824/apple-far-out-event-2022-iphone-14-main-focus-schedule.htm
1060099011	20220825	202208	2022	2022.6438	MED	EDITOR IN CHIEF						MED													1	173	173	17	4	-5.0	12	2	12	-4.19973544973544	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20220825070000	https://news.yahoo.com/finnish-journalists-trial-rare-defence-061607720.html
1060099012	20220825	202208	2022	2022.6438	MED	PUBLICATION						MED			IRL	IRELAND	IRL								1	036	036	03	1	4.0	2	1	2	2.94840294840295	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220825070000	https://www.investegate.co.uk/malin-corp-plc--0y71-/rns/notice-of-2022-interim-results/202208250700041253X/
1060099013	20220825	202208	2022	2022.6438	MEX	DURANGO	MEX								CVL	VOTER						CVL			1	020	020	02	1	3.0	5	1	5	-1.90796857463524	0								0								0								20220825070000	https://www.durangoherald.com/articles/city-of-durango-to-spend-estimated-55000-asking-voters-to-keep-excess-lodgers-tax/
1060099014	20220825	202208	2022	2022.6438	MIL	ARMY						MIL													1	010	010	01	1	0.0	10	1	10	-0.3125	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825070000	https://www.iol.co.za/technology/gadgets/solar-powered-drone-crashes-in-us-after-record-64-day-flight-34b9532a-4da1-4b04-ae47-71fa4681d18e
1060099015	20220825	202208	2022	2022.6438	MIL	MILITARY						MIL													0	042	042	04	1	1.9	3	1	3	-4.19047619047619	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20220825070000	http://www.msn.com/en-us/news/us/montana-republican-ryan-zinke-caught-lying-to-investigators-several-times-interior-dept-ig-report-reveals/ar-AA113u0c
1060099016	20220825	202208	2022	2022.6438	MIL	FIELD MARSHAL						MIL													0	051	051	05	1	3.4	2	1	2	2.56410256410256	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20220825070000	https://www.khaleejtimes.com/entertainment/milind-soman-joins-kangana-ranauts-emergency-as-field-marshal-sam-manekshaw
